2020-01-1510:18:41 AM - /home/hj/anaconda3/lib/python3.5/site-packages/tensorflow/python/platform/tf_logging.py - INFO: Restoring parameters from ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750
2020-01-1510:18:43 AM--INFO: ##### Restore model : ./checkpoints/model_01/PSENet_2020-01-14-17-20-52.ckpt-19750  ########
2020-01-1510:18:50 AM--INFO: ############ New Learning_Rate 0.000500 in step 19751  ###########
2020-01-1510:55:32 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22180 / 250  train_loss= 0.304642  train_acc= 0.859542
2020-01-1510:55:50 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22200 / 250  train_loss= 0.301932  train_acc= 0.860107
2020-01-1510:56:08 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22220 / 250  train_loss= 0.290878  train_acc= 0.867064
2020-01-1510:56:25 AM--INFO: ## Epoch 88 Step_Train / Total_Batch: 22240 / 250  train_loss= 0.309318  train_acc= 0.857300
2020-01-1510:56:43 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22260 / 250  train_loss= 0.290702  train_acc= 0.860303
2020-01-1510:57:02 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22280 / 250  train_loss= 0.291974  train_acc= 0.852945
2020-01-1510:57:19 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22300 / 250  train_loss= 0.296105  train_acc= 0.860223
2020-01-1510:57:37 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22320 / 250  train_loss= 0.297624  train_acc= 0.860483
2020-01-1510:57:55 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22340 / 250  train_loss= 0.290525  train_acc= 0.856040
2020-01-1510:58:13 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22360 / 250  train_loss= 0.303884  train_acc= 0.864189
2020-01-1510:58:31 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22380 / 250  train_loss= 0.292286  train_acc= 0.858386
2020-01-1510:58:49 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22400 / 250  train_loss= 0.301037  train_acc= 0.860955
2020-01-1510:59:08 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22420 / 250  train_loss= 0.296584  train_acc= 0.847265
2020-01-1510:59:26 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22440 / 250  train_loss= 0.299361  train_acc= 0.862245
2020-01-1510:59:44 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22460 / 250  train_loss= 0.292191  train_acc= 0.864385
2020-01-1511:00:03 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22480 / 250  train_loss= 0.301081  train_acc= 0.862842
2020-01-1511:00:21 AM--INFO: ## Epoch 89 Step_Train / Total_Batch: 22500 / 250  train_loss= 0.295764  train_acc= 0.859410
2020-01-1511:00:39 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22520 / 250  train_loss= 0.304522  train_acc= 0.853157
2020-01-1511:00:57 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22540 / 250  train_loss= 0.287087  train_acc= 0.861198
2020-01-1511:01:16 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22560 / 250  train_loss= 0.299713  train_acc= 0.859207
2020-01-1511:01:33 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22580 / 250  train_loss= 0.286366  train_acc= 0.861931
2020-01-1511:01:51 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22600 / 250  train_loss= 0.292621  train_acc= 0.859758
2020-01-1511:02:09 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22620 / 250  train_loss= 0.273106  train_acc= 0.870885
2020-01-1511:02:27 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22640 / 250  train_loss= 0.288176  train_acc= 0.871532
2020-01-1511:02:45 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22660 / 250  train_loss= 0.296958  train_acc= 0.859174
2020-01-1511:03:03 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22680 / 250  train_loss= 0.292814  train_acc= 0.858218
2020-01-1511:03:22 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22700 / 250  train_loss= 0.291789  train_acc= 0.857130
2020-01-1511:03:40 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22720 / 250  train_loss= 0.294945  train_acc= 0.859417
2020-01-1511:03:58 AM--INFO: ## Epoch 90 Step_Train / Total_Batch: 22740 / 250  train_loss= 0.289450  train_acc= 0.857108
2020-01-1511:04:16 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22760 / 250  train_loss= 0.287309  train_acc= 0.862246
2020-01-1511:04:33 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22780 / 250  train_loss= 0.289551  train_acc= 0.862085
2020-01-1511:04:51 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22800 / 250  train_loss= 0.287419  train_acc= 0.864017
2020-01-1511:05:09 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22820 / 250  train_loss= 0.298106  train_acc= 0.863440
2020-01-1511:05:28 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22840 / 250  train_loss= 0.300524  train_acc= 0.865018
2020-01-1511:05:46 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22860 / 250  train_loss= 0.299497  train_acc= 0.860631
2020-01-1511:06:04 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22880 / 250  train_loss= 0.306768  train_acc= 0.853944
2020-01-1511:06:23 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22900 / 250  train_loss= 0.305237  train_acc= 0.856855
2020-01-1511:06:41 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22920 / 250  train_loss= 0.304335  train_acc= 0.856732
2020-01-1511:06:59 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22940 / 250  train_loss= 0.291432  train_acc= 0.855650
2020-01-1511:07:17 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22960 / 250  train_loss= 0.291135  train_acc= 0.858340
2020-01-1511:07:35 AM--INFO: ## Epoch 91 Step_Train / Total_Batch: 22980 / 250  train_loss= 0.301699  train_acc= 0.861885
